.feature,albut,gene_id,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol,GRangesList,.abundant,logFC,logCPM,F,PValue,FDR
ENSG00000185015,untrt,ENSG00000185015,CA13,NA,protein_coding,86132816,86196302,8,1,NA,CA13,,TRUE,0.39711930272897056,-0.21097952980987753,3.0033198339351763,0.1204226660875376,0.22742219614729323
ENSG00000185019,untrt,ENSG00000185019,UBOX5,NA,protein_coding,3088219,3140842,20,-1,NA,UBOX5,,TRUE,-0.10803167754192079,3.167424895505516,1.3333989726259226,0.2807252693394217,0.4201122313005293
ENSG00000185020,untrt,ENSG00000185020,RP11-111G23.1,NA,pseudogene,40293025,40339528,9,1,NA,NA,,TRUE,0.6345076881239095,0.666695879028133,12.63552650771771,0.007056543020447405,0.028523478209047052
ENSG00000185022,untrt,ENSG00000185022,MAFF,NA,protein_coding,38597889,38612518,22,1,NA,MAFF,,TRUE,1.2593995963700932,4.9250373977659585,141.02681303433985,1.8776200164423875e-6,1.0953471202147056e-4
ENSG00000185024,untrt,ENSG00000185024,BRF1,NA,protein_coding,105675623,105781926,14,-1,NA,BRF1,,TRUE,-0.1095976181951102,4.484777066499111,2.2365029866609234,0.1722220091069176,0.295211249277448
ENSG00000185033,untrt,ENSG00000185033,SEMA4B,NA,protein_coding,90703836,90772911,15,1,NA,SEMA4B,,TRUE,-0.011166229659726419,4.785644268125872,0.017569371843552395,0.8977430973678047,0.934352147998932
ENSG00000185040,untrt,ENSG00000185040,AC004980.11,NA,pseudogene,76163011,76170884,7,-1,NA,SPDYE16,,TRUE,-0.05153498720643557,-0.09935245926415145,0.04372956360994304,0.8394602059549138,0.8944432488150101
ENSG00000185043,untrt,ENSG00000185043,CIB1,NA,protein_coding,90773207,90777279,15,-1,NA,CIB1,,TRUE,-0.012711130924522064,4.879717938219002,0.02017507896744668,0.890475462249278,0.9300637914069645
ENSG00000185044,untrt,ENSG00000185044,RP11-435B5.4,NA,lincRNA,143354963,143467632,1,-1,NA,NA,,TRUE,0.08751105674046022,0.3932860598315229,0.19580668690444306,0.6695780759086307,0.7732922724380603
ENSG00000185049,untrt,ENSG00000185049,NELFA,NA,protein_coding,1984441,2043630,4,-1,NA,NELFA,,TRUE,-0.07560620211397706,4.091147605568133,1.0018177032381148,0.3454743250561928,0.4865603202020628
ENSG00000185052,untrt,ENSG00000185052,SLC24A3,NA,protein_coding,19193290,19703581,20,1,NA,SLC24A3,,TRUE,1.5820312920598305,0.7509959387756859,46.320626648916,1.2404645943082858e-4,0.0015888103439217754
ENSG00000185070,untrt,ENSG00000185070,FLRT2,NA,protein_coding,85996488,86095034,14,1,NA,FLRT2,,TRUE,-0.7398080526845111,5.58767095790341,71.4023595101514,2.5241930240328206e-5,5.426182136051727e-4
ENSG00000185085,untrt,ENSG00000185085,INTS5,NA,protein_coding,62414320,62420774,11,-1,NA,INTS5,,TRUE,0.1839361048970159,4.28832723805092,5.134720528787017,0.05242704963168053,0.12327671525677604
ENSG00000185088,untrt,ENSG00000185088,RPS27L,NA,protein_coding,63418071,63450220,15,-1,NA,RPS27L,,TRUE,0.09897878363386739,7.14679649204829,2.206034982836828,0.1748484398646209,0.29836454015685765
ENSG00000185090,untrt,ENSG00000185090,MANEAL,NA,protein_coding,38259474,38266809,1,1,NA,MANEAL,,TRUE,0.07559009585281966,0.12539452069461332,0.06650313802060545,0.80285349225606,0.8702861909658324
ENSG00000185100,untrt,ENSG00000185100,ADSSL1,NA,protein_coding,105190523,105213662,14,1,NA,ADSS1,,TRUE,-0.6604732438910088,2.839155737610924,7.102621480601897,0.02795710471202828,0.07727975010978513
ENSG00000185104,untrt,ENSG00000185104,FAF1,NA,protein_coding,50905150,51425935,1,-1,NA,FAF1,,TRUE,0.13748940584975114,5.093719716237701,3.53474105385335,0.09597402369334225,0.19325572890252368
ENSG00000185112,untrt,ENSG00000185112,FAM43A,NA,protein_coding,194406622,194409762,3,1,NA,FAM43A,,TRUE,1.1328063582345231,5.043714512802689,51.651570779773,8.255802548384583e-5,0.0011985589005065894
ENSG00000185115,untrt,ENSG00000185115,NDNL2,NA,protein_coding,29560353,29562033,15,-1,NA,NSMCE3,,TRUE,-0.14586369307159175,4.145249903179628,3.2128397408127833,0.10989339541749364,0.21312767229834548
ENSG00000185122,untrt,ENSG00000185122,HSF1,NA,protein_coding,145515280,145538385,8,1,NA,HSF1,,TRUE,0.39730161225939054,5.670938378652291,27.876514195458853,6.874401703815082e-4,0.005309491830017409
ENSG00000185127,untrt,ENSG00000185127,C6orf120,NA,protein_coding,170102233,170106401,6,1,NA,C6orf120,,TRUE,0.11639832137687543,6.026925344306247,3.2152290041921305,0.10978065261015368,0.21303359004134367
ENSG00000185128,untrt,ENSG00000185128,TBC1D3F,NA,protein_coding,36283971,36294915,17,1,NA,NA,,TRUE,-0.06270656769641426,4.862804047289352,0.2820020845972572,0.6094636145287483,0.7264663966009165
ENSG00000185129,untrt,ENSG00000185129,PURA,NA,protein_coding,139487362,139496321,5,1,NA,PURA,,TRUE,0.12913327460502222,4.170776863033652,2.2151889972017598,0.1740537992571687,0.2973590224168278
ENSG00000185158,untrt,ENSG00000185158,LRRC37B,NA,protein_coding,30334891,30380523,17,1,NA,LRRC37B,,TRUE,-0.023067941671004583,3.044491392433384,0.049210959447829807,0.8298645622950362,0.8875298481963854
ENSG00000185163,untrt,ENSG00000185163,DDX51,NA,protein_coding,132621139,132628880,12,-1,NA,DDX51,,TRUE,0.42952388739992714,3.449751949565722,18.47827988641201,0.0024717167273238462,0.013284314529093419
ENSG00000185164,untrt,ENSG00000185164,NOMO2,NA,protein_coding,18511182,18573533,16,-1,NA,NOMO2,,TRUE,-0.023052189697211838,7.929272758286872,0.11796604909964174,0.7398871976647776,0.8261546315648355
ENSG00000185187,untrt,ENSG00000185187,SIGIRR,NA,protein_coding,405716,417455,11,-1,NA,SIGIRR,,TRUE,0.28880348196137395,3.026425201432515,8.737782849521675,0.017757861051171317,0.055107500993950585
ENSG00000185189,untrt,ENSG00000185189,NRBP2,NA,protein_coding,144915764,144924200,8,-1,NA,NRBP2,,TRUE,0.48456853657386,5.979591019576645,34.54411719144068,3.369664065362288e-4,0.0031924610294443664
ENSG00000185201,untrt,ENSG00000185201,IFITM2,NA,protein_coding,307631,315272,11,1,NA,IFITM2,,TRUE,0.19073760536327644,7.0930504252645425,9.544513153664314,0.014453612804178442,0.047559553206476424
ENSG00000185215,untrt,ENSG00000185215,TNFAIP2,NA,protein_coding,103589779,103603776,14,1,NA,TNFAIP2,,TRUE,-0.8849728693276068,5.333968686259219,90.92199711546567,1.0176283332095147e-5,3.1107003521487007e-4
ENSG00000185219,untrt,ENSG00000185219,ZNF445,NA,protein_coding,44481262,44519162,3,-1,NA,ZNF445,,TRUE,-0.4822403700832431,4.85555692392667,36.235492300069666,2.863764908334044e-4,0.002849700803258298
ENSG00000185220,untrt,ENSG00000185220,PGBD2,NA,protein_coding,249200395,249214145,1,1,NA,PGBD2,,TRUE,-0.3846337108201823,1.5746253021850636,4.677708376873325,0.06168318955759469,0.1391059865327461
ENSG00000185222,untrt,ENSG00000185222,WBP5,NA,protein_coding,102611373,102613397,X,1,NA,TCEAL9,,TRUE,0.6596043236908898,7.0269041887955925,77.8835129686215,1.8247399606015937e-5,4.498577184603867e-4
ENSG00000185236,untrt,ENSG00000185236,RAB11B,NA,protein_coding,8454865,8469318,19,1,NA,RAB11B,,TRUE,0.1105129712779674,6.180086116729972,3.0546023590067097,0.11770219836334252,0.2237628054134217
ENSG00000185238,untrt,ENSG00000185238,PRMT3,NA,protein_coding,20409076,20530840,11,1,NA,PRMT3,,TRUE,-0.12403019348898836,3.3703424227004604,1.9146911197942906,0.2029238590952304,0.3327600267659225
ENSG00000185245,untrt,ENSG00000185245,GP1BA,NA,protein_coding,4835592,4838325,17,1,NA,GP1BA,,TRUE,-0.15609385960982264,-0.03645492968030662,0.4104466773968285,0.5392386845842114,0.6675410253158298
ENSG00000185246,untrt,ENSG00000185246,PRPF39,NA,protein_coding,45553302,45585485,14,1,NA,PRPF39,,TRUE,0.03288355056885679,4.786270862764686,0.12744828135832684,0.7301012928328753,0.8189022599941101
ENSG00000185250,untrt,ENSG00000185250,PPIL6,NA,protein_coding,109711418,109762374,6,-1,NA,PPIL6,,TRUE,0.11874123493858689,1.1700663161515983,0.3268162673285743,0.5828610918912472,0.704084173957828
ENSG00000185252,untrt,ENSG00000185252,ZNF74,NA,protein_coding,20748405,20762745,22,1,NA,ZNF74,,TRUE,-0.8219650703442785,2.7474088376887593,62.3600560903182,4.164250849878529e-5,7.336267592385557e-4
ENSG00000185261,untrt,ENSG00000185261,KIAA0825,NA,protein_coding,93488671,93954309,5,-1,NA,KIAA0825,,TRUE,0.35915188277503085,1.8720333658605364,6.4979008177963555,0.033549626736704176,0.08819929934116057
ENSG00000185262,untrt,ENSG00000185262,UBALD2,NA,protein_coding,74261283,74267375,17,1,NA,UBALD2,,TRUE,0.8693267425343525,4.1653267386907356,22.195835734722916,0.0014186515035243567,0.00893774897617666
ENSG00000185267,untrt,ENSG00000185267,CDNF,NA,protein_coding,14861249,14880574,10,-1,NA,CDNF,,TRUE,-0.7535634928382031,1.2550540803535077,25.134653002120263,9.600970241857716e-4,0.0067687052709971655
ENSG00000185274,untrt,ENSG00000185274,WBSCR17,NA,protein_coding,70597155,71178585,7,1,NA,GALNT17,,TRUE,1.2555470829475244,0.25785880227476504,25.524808770313555,7.906827847052723e-4,0.0058427199233371885
ENSG00000185278,untrt,ENSG00000185278,ZBTB37,NA,protein_coding,173837220,173872687,1,1,NA,ZBTB37,,TRUE,-0.11821266932053881,4.321114348143451,1.9600959088465388,0.198164603907481,0.3275866184171209
ENSG00000185291,untrt,ENSG00000185291,IL3RA,NA,protein_coding,1455509,1501578,X,1,NA,IL3RA,,TRUE,0.2540894489589483,1.401198370930966,2.1992526432373936,0.17544309965253843,0.2991345235512042
ENSG00000185298,untrt,ENSG00000185298,CCDC137,NA,protein_coding,79633394,79640934,17,1,NA,CCDC137,,TRUE,0.28050326914464746,4.264917961031214,6.095968492092517,0.03806140698580438,0.09686257073440724
ENSG00000185304,untrt,ENSG00000185304,RGPD2,NA,protein_coding,88055474,88285309,2,-1,NA,RGPD2,,TRUE,-0.09016921894021694,4.113338934229971,1.387425443865807,0.27187608916120853,0.41092327948955176
ENSG00000185305,untrt,ENSG00000185305,ARL15,NA,protein_coding,53179775,53606412,5,-1,NA,ARL15,,TRUE,0.015926075977279394,4.973469298845246,0.013217102295190858,0.9112364095429716,0.9429115105179238
ENSG00000185324,untrt,ENSG00000185324,CDK10,NA,protein_coding,89747145,89762772,16,1,NA,CDK10,,TRUE,-0.04397034861457703,4.622771791813345,0.23954212628405916,0.6373542757724198,0.7481031303828996
ENSG00000185338,untrt,ENSG00000185338,SOCS1,NA,protein_coding,11348262,11350036,16,-1,NA,SOCS1,,TRUE,-1.2149751463160605,3.4079614073488878,97.48339394620234,7.807333002158212e-6,2.703034465051558e-4
ENSG00000185339,untrt,ENSG00000185339,TCN2,NA,protein_coding,31002825,31023265,22,1,NA,TCN2,,TRUE,-0.25585043667747187,3.867199660264748,8.415169357089228,0.01934173102823727,0.05871833937394335
ENSG00000185340,untrt,ENSG00000185340,GAS2L1,NA,protein_coding,29702572,29708774,22,1,NA,GAS2L1,,TRUE,0.19839399389422196,4.050479705826557,3.4312829092982873,0.1001846624681817,0.19943539464857762
ENSG00000185344,untrt,ENSG00000185344,ATP6V0A2,NA,protein_coding,124196865,124246302,12,1,NA,ATP6V0A2,,TRUE,0.4534718354729768,4.39069629970567,31.09415659881434,4.7978939332496813e-4,0.004065882750625158
ENSG00000185345,untrt,ENSG00000185345,PARK2,NA,protein_coding,161768452,163148803,6,-1,NA,PRKN,,TRUE,-0.12293559754540563,1.6315632304287315,0.31289758442125476,0.5908478257892198,0.7111428713360879
ENSG00000185347,untrt,ENSG00000185347,C14orf80,NA,protein_coding,105956192,105965912,14,1,NA,TEDC1,,TRUE,0.22307499313008153,0.051823540514247306,0.5717242947695786,0.47073583170428357,0.6086348629189403
ENSG00000185359,untrt,ENSG00000185359,HGS,NA,protein_coding,79650356,79670168,17,1,NA,HGS,,TRUE,0.22376044234323045,6.078537439260069,9.477908538176733,0.01469546667821023,0.04806422175113263
ENSG00000185361,untrt,ENSG00000185361,TNFAIP8L1,NA,protein_coding,4639530,4655580,19,1,NA,TNFAIP8L1,,TRUE,0.33748168622159375,2.2155828965517634,8.91192976909171,0.016970601905408656,0.05328742230787426
ENSG00000185379,untrt,ENSG00000185379,RAD51D,NA,protein_coding,33426811,33448541,17,-1,NA,RAD51D,,TRUE,-0.3413245471874461,2.519605217823574,10.85125179015372,0.010577651529983313,0.038095811457827734
ENSG00000185386,untrt,ENSG00000185386,MAPK11,NA,protein_coding,50702142,50709196,22,-1,NA,MAPK11,,TRUE,0.4644473604332203,3.827446238948328,32.31503166824336,4.219103314694814e-4,0.0037185079905827124
ENSG00000185390,untrt,ENSG00000185390,FGF7P2,NA,pseudogene,14721586,14722969,21,1,NA,NA,,TRUE,0.24083280389352815,0.8598910664096456,1.6372172156327158,0.23571016822024457,0.3709040746048429
ENSG00000185404,untrt,ENSG00000185404,SP140L,NA,protein_coding,231191899,231268447,2,1,NA,SP140L,,TRUE,-0.10417823589938806,4.017902416326855,0.9469678266554566,0.35830647101860297,0.4988102148113873
ENSG00000185418,untrt,ENSG00000185418,TARSL2,NA,protein_coding,102193801,102264807,15,-1,NA,TARS3,,TRUE,-0.8158480451736705,3.241805905024558,61.82022201679457,4.298934993967111e-5,7.556825465112605e-4
ENSG00000185420,untrt,ENSG00000185420,SMYD3,NA,protein_coding,245912642,246670614,1,-1,NA,SMYD3,,TRUE,-0.28818971478589034,3.679071101410458,6.237221079167044,0.03639280582174675,0.09372442197883872
ENSG00000185432,untrt,ENSG00000185432,METTL7A,NA,protein_coding,51317255,51326300,12,1,NA,TMT1A,,TRUE,2.2405031837122635,7.50251914238491,179.86546636784902,7.234991122268661e-7,6.546844807571063e-5
ENSG00000185437,untrt,ENSG00000185437,SH3BGR,NA,protein_coding,40817781,40887433,21,1,NA,SH3BGR,,TRUE,-0.4812209524784303,1.710641590867702,7.540479121163248,0.02462790672305708,0.07007754912835575
ENSG00000185442,untrt,ENSG00000185442,FAM174B,NA,protein_coding,93160673,93353114,15,-1,NA,FAM174B,,TRUE,0.8845628236809837,1.9013611149106082,15.22871127094131,0.004313191356930168,0.01981827421998221
ENSG00000185453,untrt,ENSG00000185453,C19orf68,NA,protein_coding,48673949,48700877,19,1,NA,ZSWIM9,,TRUE,0.12499084999125638,2.440102840790422,1.352889366562383,0.2774863311411656,0.41675285833215797
ENSG00000185475,untrt,ENSG00000185475,TMEM179B,NA,protein_coding,62554887,62557877,11,1,NA,TMEM179B,,TRUE,0.07909534366364032,3.8979557350998233,0.8060146644648789,0.3948835644218772,0.5357740370576602
ENSG00000185480,untrt,ENSG00000185480,PARPBP,NA,protein_coding,102513956,102591298,12,1,NA,PARPBP,,TRUE,-0.6876063388878287,2.577377942727839,14.4148059895534,0.005022519948343099,0.022126874881690788
ENSG00000185482,untrt,ENSG00000185482,STAC3,NA,protein_coding,57637236,57644976,12,-1,NA,STAC3,,TRUE,-0.5978509568533412,-0.4432446323891132,3.40685364784015,0.10130795627773818,0.20107891213415702
ENSG00000185483,untrt,ENSG00000185483,ROR1,NA,protein_coding,64239693,64647181,1,1,NA,ROR1,,TRUE,0.3840253666837158,5.828228361742975,24.67460945134309,0.001017783796636115,0.007026105221164614
ENSG00000185485,untrt,ENSG00000185485,SDHAP1,NA,pseudogene,195686619,195717189,3,-1,NA,NA,,TRUE,-0.1432788901649233,4.23672307560587,2.6732355547989255,0.13974689343812782,0.2536843616186429
ENSG00000185499,untrt,ENSG00000185499,MUC1,NA,protein_coding,155158300,155162707,1,-1,NA,MUC1,,TRUE,0.814197921322339,4.1994418328564995,49.51943867119783,9.602524269270762e-5,0.0013321411281568482
ENSG00000185504,untrt,ENSG00000185504,C17orf70,NA,protein_coding,79506911,79520987,17,-1,NA,FAAP100,,TRUE,-0.30646855850241295,4.6493977365135,8.010543749805555,0.02158815612899848,0.06355138161006096
ENSG00000185507,untrt,ENSG00000185507,IRF7,NA,protein_coding,612553,615999,11,-1,NA,IRF7,,TRUE,0.01999036758276968,2.7846246234101804,0.04282535383395378,0.8410986547024566,0.8955898358488549
ENSG00000185513,untrt,ENSG00000185513,L3MBTL1,NA,protein_coding,42136320,42179590,20,1,NA,L3MBTL1,,TRUE,-0.28984725960582086,2.499693034464763,4.45254512886452,0.06700907168661836,0.14788838809989294
ENSG00000185515,untrt,ENSG00000185515,BRCC3,NA,protein_coding,154299695,154351349,X,1,NA,BRCC3,,TRUE,0.13642166999622554,4.292957806792836,2.7672741771344933,0.13383868614237868,0.2457927716217162
ENSG00000185532,untrt,ENSG00000185532,PRKG1,NA,protein_coding,52750945,54058110,10,1,NA,PRKG1,,TRUE,-0.5250588446505532,6.022749146830518,56.1415305658969,6.109594154997716e-5,9.605271126603516e-4
ENSG00000185551,untrt,ENSG00000185551,NR2F2,NA,protein_coding,96869167,96883492,15,1,NA,NR2F2,,TRUE,0.7640629861636717,7.214709385247258,22.882934059076,0.0012903414861825686,0.008329946700017668
ENSG00000185561,untrt,ENSG00000185561,TLCD2,NA,protein_coding,1611064,1613732,17,-1,NA,TLCD2,,TRUE,0.9968572217716063,2.9904243795305043,50.937410075497404,8.679712844620815e-5,0.0012397588050531937
ENSG00000185565,untrt,ENSG00000185565,LSAMP,NA,protein_coding,115521235,117716095,3,-1,NA,LSAMP,,TRUE,0.1499371558263933,7.271376185010453,4.417032033959662,0.06790153296228012,0.14940588753209078
ENSG00000185567,untrt,ENSG00000185567,AHNAK2,NA,protein_coding,105403581,105444694,14,-1,NA,AHNAK2,,TRUE,-0.5326250066125268,7.865035679154033,13.800857271840112,0.005656109843617058,0.024195327791954137
ENSG00000185585,untrt,ENSG00000185585,OLFML2A,NA,protein_coding,127539437,127577164,9,1,NA,OLFML2A,,TRUE,-1.5382327040758306,6.0891230315019484,40.79596642417765,1.9026785880750613e-4,0.002143002771830511
ENSG00000185591,untrt,ENSG00000185591,SP1,NA,protein_coding,53773960,53810230,12,1,NA,SP1,,TRUE,-0.07546486377885235,6.561531948462554,1.1878192641131124,0.3067432486986738,0.4477672351687662
ENSG00000185596,untrt,ENSG00000185596,WASH3P,NA,pseudogene,102501356,102516768,15,1,NA,NA,,TRUE,-0.14753447185451982,5.695032528454783,3.359833665999362,0.1032329652362826,0.20347181186077282
ENSG00000185608,untrt,ENSG00000185608,MRPL40,NA,protein_coding,19419425,19423598,22,1,NA,MRPL40,,TRUE,0.150381652461009,4.403967374724616,4.624010561248244,0.06290078403802198,0.1410926600830335
ENSG00000185614,untrt,ENSG00000185614,FAM212A,NA,protein_coding,49840687,49842463,3,1,NA,INKA1,,TRUE,0.03859547967579806,1.2914476073465286,0.049542429880331806,0.829303450560525,0.8873017637639854
ENSG00000185619,untrt,ENSG00000185619,PCGF3,NA,protein_coding,699537,764428,4,1,NA,PCGF3,,TRUE,0.12300782196113223,5.333306086716837,2.0629348205231826,0.18793258676421065,0.3148884141827269
ENSG00000185621,untrt,ENSG00000185621,LMLN,NA,protein_coding,197687071,197770591,3,1,NA,LMLN,,TRUE,-0.26343318372966823,4.244425465858481,10.548837218436912,0.011345451802076686,0.04010840322103746
ENSG00000185624,untrt,ENSG00000185624,P4HB,NA,protein_coding,79801035,79818570,17,-1,NA,P4HB,,TRUE,-0.037352486477933,9.237091491116587,0.1991923789519622,0.6669186709250882,0.7712276178589134
ENSG00000185627,untrt,ENSG00000185627,PSMD13,NA,protein_coding,236546,252983,11,1,NA,PSMD13,,TRUE,0.017228688933570532,5.793581537535566,0.07350207056204516,0.7930011364585934,0.863485306935564
ENSG00000185630,untrt,ENSG00000185630,PBX1,NA,protein_coding,164524821,164868533,1,1,NA,PBX1,,TRUE,-0.15866592194296542,7.462539439892211,3.018866756020906,0.11956515870012284,0.22625887802497105
ENSG00000185633,untrt,ENSG00000185633,NDUFA4L2,NA,protein_coding,57628686,57634498,12,-1,NA,NDUFA4L2,,TRUE,-0.3459259257878452,3.5808525241832525,6.705505279939825,0.0314820223425023,0.08423768276658126
ENSG00000185634,untrt,ENSG00000185634,SHC4,NA,protein_coding,49115932,49255641,15,-1,NA,SHC4,,TRUE,-0.880489499667417,0.5581414730010861,25.600163747928335,9.074539432930609e-4,0.006486585054257311
ENSG00000185641,untrt,ENSG00000185641,CTD-2287O16.1,NA,pseudogene,115387607,115387986,5,-1,NA,NA,,TRUE,0.07869721159682441,5.73126324459333,1.2030423184010692,0.30386196626995143,0.4448300096346398
ENSG00000185650,untrt,ENSG00000185650,ZFP36L1,NA,protein_coding,69254377,69263190,14,-1,NA,ZFP36L1,,TRUE,-0.6509331120454304,7.532966053907021,48.18116707141154,1.0588666436291263e-4,0.0014194873877472615
ENSG00000185651,untrt,ENSG00000185651,UBE2L3,NA,protein_coding,21903736,21978323,22,1,NA,UBE2L3,,TRUE,0.1426353441219951,6.289214521911519,4.593446211360275,0.06360889282209753,0.14241774553332864
ENSG00000185652,untrt,ENSG00000185652,NTF3,NA,protein_coding,5541278,5630702,12,1,NA,NTF3,,TRUE,-0.2011062648907881,3.7380037428218187,3.1979547850238212,0.11059880508335056,0.21396945696761915
ENSG00000185658,untrt,ENSG00000185658,BRWD1,NA,protein_coding,40556102,40693485,21,-1,NA,BRWD1,,TRUE,0.015288689405696785,6.008040338504239,0.05505590291415475,0.820238439788084,0.880916945988605
ENSG00000185664,untrt,ENSG00000185664,PMEL,NA,protein_coding,56347889,56367101,12,-1,NA,PMEL,,TRUE,0.09491259553078508,-0.0014603362766524733,0.11948739832633931,0.7382944516471959,0.825070341515209
ENSG00000185670,untrt,ENSG00000185670,ZBTB3,NA,protein_coding,62515791,62521660,11,-1,NA,ZBTB3,,TRUE,-0.16900792592647013,1.7518625997907158,1.6304536738310584,0.2365942345998156,0.37196444029976933
